product,week_start,sales,last-1_week_sales,last-1_week_diff,last-2_week_sales,last-2_week_diff
3840,2022-05-16,0,0.0,0.0,0.0,0.0
3844,2022-05-16,0,1.0,1.0,0.0,0.0
3845,2022-05-16,0,0.0,0.0,0.0,0.0
3849,2022-05-16,0,0.0,0.0,0.0,0.0
3853,2022-05-16,0,0.0,0.0,0.0,0.0
3857,2022-05-16,0,0.0,0.0,0.0,0.0
3863,2022-05-16,0,3.0,3.0,0.0,0.0
3864,2022-05-16,0,0.0,0.0,0.0,0.0
3866,2022-05-16,56,34.0,-90.0,124.0,76.0
3875,2022-05-16,0,0.0,0.0,0.0,0.0
3876,2022-05-16,0,2.0,-3.0,5.0,5.0
3880,2022-05-16,0,0.0,0.0,0.0,0.0
3883,2022-05-16,0,0.0,0.0,0.0,0.0
3884,2022-05-16,0,0.0,-1.0,1.0,1.0
3885,2022-05-16,9,14.0,4.0,10.0,-2.0
3888,2022-05-16,0,0.0,0.0,0.0,0.0
3890,2022-05-16,0,0.0,0.0,0.0,0.0
3891,2022-05-16,0,1.0,1.0,0.0,0.0
3895,2022-05-16,5,5.0,-16.0,21.0,12.0
3901,2022-05-16,1,0.0,0.0,0.0,0.0
3902,2022-05-16,1,0.0,0.0,0.0,0.0
3903,2022-05-16,1,0.0,0.0,0.0,0.0
3904,2022-05-16,3,2.0,-7.0,9.0,5.0
3906,2022-05-16,0,0.0,0.0,0.0,0.0
3907,2022-05-16,0,0.0,0.0,0.0,0.0
3922,2022-05-16,0,0.0,0.0,0.0,0.0
3924,2022-05-16,31,33.0,-10.0,43.0,13.0
3925,2022-05-16,3,7.0,4.0,3.0,0.0
3927,2022-05-16,33,30.0,-26.0,56.0,25.0
3929,2022-05-16,60,29.0,-103.0,132.0,57.0
3930,2022-05-16,123,21.0,-70.0,91.0,27.0
3931,2022-05-16,0,1.0,1.0,0.0,-1.0
3932,2022-05-16,0,0.0,0.0,0.0,-3.0
3933,2022-05-16,0,0.0,0.0,0.0,0.0
3946,2022-05-16,0,0.0,0.0,0.0,0.0
3953,2022-05-16,2,10.0,5.0,5.0,2.0
3954,2022-05-16,0,0.0,0.0,0.0,0.0
3956,2022-05-16,19,32.0,-7.0,39.0,4.0
3960,2022-05-16,0,0.0,0.0,0.0,-1.0
3961,2022-05-16,0,0.0,0.0,0.0,0.0
3962,2022-05-16,0,0.0,0.0,0.0,0.0
3964,2022-05-16,0,0.0,0.0,0.0,0.0
3966,2022-05-16,0,6.0,-4.0,10.0,-3.0
3967,2022-05-16,9,13.0,-4.0,17.0,8.0
3968,2022-05-16,55,65.0,1.0,64.0,-15.0
3969,2022-05-16,5,4.0,-4.0,8.0,2.0
3970,2022-05-16,13,21.0,-5.0,26.0,15.0
3971,2022-05-16,6,2.0,-1.0,3.0,2.0
3972,2022-05-16,8,4.0,-3.0,7.0,0.0
3973,2022-05-16,0,20.0,-8.0,28.0,0.0
3974,2022-05-16,0,1.0,1.0,0.0,0.0
3979,2022-05-16,2,5.0,1.0,4.0,-2.0
3987,2022-05-16,0,0.0,0.0,0.0,0.0
3988,2022-05-16,1,3.0,-7.0,10.0,8.0
3989,2022-05-16,0,0.0,0.0,0.0,0.0
3995,2022-05-16,2,2.0,-2.0,4.0,4.0
4017,2022-05-16,0,0.0,0.0,0.0,0.0
4029,2022-05-16,0,0.0,0.0,0.0,0.0
4035,2022-05-16,0,0.0,0.0,0.0,0.0
4048,2022-05-16,0,0.0,-3.0,3.0,-2.0
4053,2022-05-16,4,2.0,1.0,1.0,0.0
4057,2022-05-16,1,0.0,-1.0,1.0,-1.0
4058,2022-05-16,1,0.0,0.0,0.0,-2.0
4059,2022-05-16,0,0.0,-259.0,259.0,259.0
4074,2022-05-16,0,0.0,0.0,0.0,0.0
4087,2022-05-16,0,0.0,0.0,0.0,0.0
4097,2022-05-16,29,43.0,-47.0,90.0,34.0
4101,2022-05-16,0,0.0,-2.0,2.0,2.0
4110,2022-05-16,3,3.0,3.0,0.0,-4.0
4111,2022-05-16,1,34.0,-1.0,35.0,18.0
4117,2022-05-16,0,0.0,0.0,0.0,0.0
4118,2022-05-16,340,9.0,-1.0,10.0,-3.0
4119,2022-05-16,0,0.0,0.0,0.0,0.0
4124,2022-05-16,0,0.0,0.0,0.0,0.0
4131,2022-05-16,0,0.0,0.0,0.0,0.0
4136,2022-05-16,0,0.0,0.0,0.0,0.0
4139,2022-05-16,0,2.0,1.0,1.0,1.0
4149,2022-05-16,0,3.0,3.0,0.0,0.0
4151,2022-05-16,0,0.0,0.0,0.0,0.0
4152,2022-05-16,0,35.0,30.0,5.0,-3.0
4156,2022-05-16,0,0.0,0.0,0.0,0.0
4157,2022-05-16,0,0.0,0.0,0.0,0.0
4161,2022-05-16,2,1.0,1.0,0.0,-3.0
4162,2022-05-16,0,0.0,-1.0,1.0,0.0
4163,2022-05-16,0,1.0,1.0,0.0,0.0
4164,2022-05-16,0,0.0,0.0,0.0,0.0
4165,2022-05-16,0,0.0,0.0,0.0,0.0
4168,2022-05-16,5,3.0,-2.0,5.0,1.0
4169,2022-05-16,5,0.0,0.0,0.0,0.0
4173,2022-05-16,4,11.0,4.0,7.0,6.0
4180,2022-05-16,0,0.0,0.0,0.0,0.0
4186,2022-05-16,62,0.0,0.0,0.0,0.0
4188,2022-05-16,0,2.0,2.0,0.0,-1.0
4189,2022-05-16,7,10.0,10.0,0.0,0.0
4198,2022-05-16,4,0.0,-4.0,4.0,-2.0
4199,2022-05-16,5,0.0,-5.0,5.0,4.0
4201,2022-05-16,10,8.0,-3.0,11.0,0.0
4202,2022-05-16,0,3.0,3.0,0.0,0.0
4207,2022-05-16,2,0.0,-2.0,2.0,0.0
4208,2022-05-16,0,0.0,0.0,0.0,0.0
4211,2022-05-16,2,7.0,2.0,5.0,0.0
4212,2022-05-16,5,0.0,-1.0,1.0,-4.0
4215,2022-05-16,3,0.0,0.0,0.0,-1.0
4218,2022-05-16,1,4.0,3.0,1.0,-3.0
4221,2022-05-16,2,0.0,0.0,0.0,0.0
4222,2022-05-16,1,0.0,0.0,0.0,0.0
4224,2022-05-16,0,0.0,0.0,0.0,-2.0
4230,2022-05-16,0,0.0,0.0,0.0,0.0
4231,2022-05-16,1,1.0,1.0,0.0,0.0
4233,2022-05-16,14,5.0,-8.0,13.0,7.0
4235,2022-05-16,11,4.0,2.0,2.0,1.0
4236,2022-05-16,6,5.0,3.0,2.0,-4.0
4238,2022-05-16,2,4.0,1.0,3.0,2.0
4244,2022-05-16,0,0.0,0.0,0.0,-4.0
4247,2022-05-16,17,14.0,3.0,11.0,-2.0
4248,2022-05-16,14,6.0,-4.0,10.0,9.0
4249,2022-05-16,6,2.0,0.0,2.0,0.0
4250,2022-05-16,0,0.0,0.0,0.0,-3.0
4251,2022-05-16,5,5.0,1.0,4.0,0.0
4257,2022-05-16,15,18.0,-25.0,43.0,2.0
4258,2022-05-16,1,3.0,3.0,0.0,-3.0
4261,2022-05-16,0,0.0,0.0,0.0,0.0
4262,2022-05-16,0,0.0,0.0,0.0,0.0
4264,2022-05-16,1,0.0,0.0,0.0,0.0
4266,2022-05-16,0,1.0,1.0,0.0,0.0
4269,2022-05-16,0,1.0,1.0,0.0,0.0
4270,2022-05-16,2,4.0,4.0,0.0,-1.0
4273,2022-05-16,4,1.0,0.0,1.0,0.0
4274,2022-05-16,0,3.0,-11.0,14.0,-1.0
4275,2022-05-16,10,12.0,-1.0,13.0,1.0
4276,2022-05-16,26,5.0,-10.0,15.0,-7.0
4278,2022-05-16,27,19.0,-12.0,31.0,3.0
4279,2022-05-16,19,14.0,3.0,11.0,-4.0
4287,2022-05-16,0,0.0,0.0,0.0,0.0
4293,2022-05-16,0,0.0,-29.0,29.0,29.0
4296,2022-05-16,0,0.0,0.0,0.0,-2.0
4305,2022-05-16,0,0.0,0.0,0.0,0.0
4316,2022-05-16,2,1.0,-4.0,5.0,3.0
4327,2022-05-16,0,0.0,0.0,0.0,0.0
4329,2022-05-16,6,4.0,1.0,3.0,3.0
4334,2022-05-16,0,0.0,0.0,0.0,0.0
4336,2022-05-16,15,16.0,-20.0,36.0,15.0
4343,2022-05-16,8,3.0,-5.0,8.0,4.0
4344,2022-05-16,7,3.0,-3.0,6.0,-1.0
4352,2022-05-16,3,5.0,3.0,2.0,0.0
4353,2022-05-16,5,3.0,1.0,2.0,-2.0
4354,2022-05-16,0,0.0,0.0,0.0,0.0
4357,2022-05-16,0,0.0,0.0,0.0,0.0
4362,2022-05-16,6,10.0,-12.0,22.0,9.0
4373,2022-05-16,0,0.0,-1.0,1.0,1.0
4374,2022-05-16,3,0.0,-1.0,1.0,0.0
4376,2022-05-16,0,0.0,-5.0,5.0,5.0
4377,2022-05-16,0,0.0,-2.0,2.0,2.0
4378,2022-05-16,0,0.0,0.0,0.0,0.0
4379,2022-05-16,0,0.0,0.0,0.0,-1.0
4380,2022-05-16,0,0.0,-6.0,6.0,6.0
4381,2022-05-16,0,0.0,0.0,0.0,-1.0
4382,2022-05-16,0,0.0,0.0,0.0,0.0
4384,2022-05-16,21,56.0,20.0,36.0,-123.0
4385,2022-05-16,0,3.0,-8.0,11.0,-21.0
4387,2022-05-16,1,1.0,1.0,0.0,-2.0
4388,2022-05-16,0,0.0,-2.0,2.0,2.0
4395,2022-05-16,0,0.0,0.0,0.0,0.0
4400,2022-05-16,0,0.0,0.0,0.0,0.0
4402,2022-05-16,0,0.0,0.0,0.0,0.0
4403,2022-05-16,0,0.0,0.0,0.0,0.0
4405,2022-05-16,0,2.0,2.0,0.0,-1.0
4408,2022-05-16,29,9.0,9.0,0.0,-6.0
4422,2022-05-16,0,1.0,1.0,0.0,0.0
4424,2022-05-16,0,3.0,3.0,0.0,0.0
4426,2022-05-16,0,1.0,1.0,0.0,0.0
4430,2022-05-16,0,5.0,-5.0,10.0,6.0
4431,2022-05-16,0,1.0,1.0,0.0,0.0
4439,2022-05-16,12,9.0,-14.0,23.0,14.0
4442,2022-05-16,0,0.0,0.0,0.0,0.0
4443,2022-05-16,2,2.0,-7.0,9.0,5.0
4447,2022-05-16,0,0.0,-10.0,10.0,2.0
4450,2022-05-16,0,0.0,0.0,0.0,0.0
4454,2022-05-16,0,0.0,0.0,0.0,0.0
4466,2022-05-16,38,19.0,-57.0,76.0,31.0
4477,2022-05-16,0,0.0,0.0,0.0,0.0
4480,2022-05-16,0,0.0,0.0,0.0,0.0
4484,2022-05-16,65,84.0,11.0,73.0,-23.0
4494,2022-05-16,11,13.0,11.0,2.0,-8.0
4496,2022-05-16,3,0.0,0.0,0.0,-9.0
4498,2022-05-16,18,64.0,24.0,40.0,-22.0
4499,2022-05-16,2,0.0,0.0,0.0,0.0
4500,2022-05-16,2,0.0,0.0,0.0,-3.0
4501,2022-05-16,0,0.0,0.0,0.0,0.0
4502,2022-05-16,1,0.0,0.0,0.0,0.0
4503,2022-05-16,0,0.0,0.0,0.0,0.0
4505,2022-05-16,6,13.0,-7.0,20.0,-4.0
4511,2022-05-16,29,25.0,-8.0,33.0,4.0
4516,2022-05-16,10,5.0,-5.0,10.0,-7.0
4521,2022-05-16,7,9.0,4.0,5.0,1.0
4526,2022-05-16,0,0.0,-6.0,6.0,6.0
4528,2022-05-16,0,0.0,0.0,0.0,0.0
4529,2022-05-16,0,0.0,0.0,0.0,0.0
4530,2022-05-16,0,0.0,0.0,0.0,0.0
4531,2022-05-16,0,1.0,1.0,0.0,0.0
4532,2022-05-16,3,1.0,-4.0,5.0,-4.0
4537,2022-05-16,18,8.0,-2.0,10.0,-2.0
4538,2022-05-16,0,0.0,0.0,0.0,-1.0
4539,2022-05-16,10,7.0,-3.0,10.0,8.0
4543,2022-05-16,3,0.0,0.0,0.0,0.0
4547,2022-05-16,0,0.0,0.0,0.0,0.0
4553,2022-05-16,7,3.0,-10.0,13.0,6.0
4560,2022-05-16,0,7.0,-2.0,9.0,3.0
4562,2022-05-16,0,0.0,0.0,0.0,0.0
4564,2022-05-16,0,0.0,0.0,0.0,0.0
4566,2022-05-16,0,0.0,0.0,0.0,0.0
4567,2022-05-16,1,2.0,-3.0,5.0,2.0
4568,2022-05-16,1,0.0,0.0,0.0,0.0
4569,2022-05-16,0,0.0,0.0,0.0,0.0
4573,2022-05-16,0,0.0,0.0,0.0,-5.0
4587,2022-05-16,9,12.0,-3.0,15.0,-5.0
4592,2022-05-16,0,0.0,0.0,0.0,0.0
4596,2022-05-16,3,5.0,-2.0,7.0,0.0
4600,2022-05-16,0,0.0,0.0,0.0,0.0
4610,2022-05-16,0,0.0,0.0,0.0,0.0
4611,2022-05-16,0,4.0,4.0,0.0,0.0
4614,2022-05-16,0,1.0,1.0,0.0,0.0
4615,2022-05-16,3,0.0,0.0,0.0,0.0
4629,2022-05-16,7,2.0,-2.0,4.0,-2.0
4630,2022-05-16,17,27.0,9.0,18.0,-9.0
4633,2022-05-16,4,3.0,0.0,3.0,-3.0
4634,2022-05-16,3,1.0,1.0,0.0,-6.0
4637,2022-05-16,22,14.0,12.0,2.0,2.0
4642,2022-05-16,2,0.0,-1.0,1.0,-13.0
4650,2022-05-16,0,0.0,0.0,0.0,0.0
4651,2022-05-16,4,84.0,59.0,25.0,0.0
4655,2022-05-16,7,4.0,-8.0,12.0,8.0
4658,2022-05-16,15,2.0,-27.0,29.0,10.0
4659,2022-05-16,7,2.0,-13.0,15.0,5.0
4661,2022-05-16,3,0.0,-4.0,4.0,4.0
4665,2022-05-16,12,0.0,-10.0,10.0,5.0
4666,2022-05-16,0,0.0,0.0,0.0,0.0
4667,2022-05-16,0,0.0,0.0,0.0,0.0
4670,2022-05-16,0,0.0,0.0,0.0,0.0
4673,2022-05-16,0,0.0,0.0,0.0,0.0
4674,2022-05-16,0,0.0,0.0,0.0,0.0
4699,2022-05-16,26,3.0,-5.0,8.0,8.0
4700,2022-05-16,28,5.0,5.0,0.0,0.0
4704,2022-05-16,3,6.0,6.0,0.0,-3.0
4705,2022-05-16,3,11.0,7.0,4.0,-5.0
4707,2022-05-16,0,0.0,0.0,0.0,0.0
4708,2022-05-16,0,2.0,2.0,0.0,0.0
4711,2022-05-16,1,1.0,-1.0,2.0,-1.0
4712,2022-05-16,1,0.0,-4.0,4.0,4.0
4714,2022-05-16,3,4.0,3.0,1.0,-5.0
4717,2022-05-16,0,0.0,0.0,0.0,0.0
4718,2022-05-16,0,0.0,0.0,0.0,0.0
4719,2022-05-16,0,0.0,0.0,0.0,0.0
4723,2022-05-16,0,0.0,0.0,0.0,0.0
4724,2022-05-16,0,0.0,0.0,0.0,0.0
4725,2022-05-16,0,0.0,0.0,0.0,0.0
4726,2022-05-16,0,0.0,0.0,0.0,0.0
4728,2022-05-16,0,0.0,0.0,0.0,0.0
4730,2022-05-16,0,0.0,0.0,0.0,0.0
4755,2022-05-16,0,0.0,-1.0,1.0,1.0
4765,2022-05-16,0,0.0,0.0,0.0,-140.0
4768,2022-05-16,13,15.0,-15.0,30.0,0.0
4769,2022-05-16,6,2.0,0.0,2.0,-19.0
4771,2022-05-16,2,0.0,0.0,0.0,0.0
4775,2022-05-16,2,2.0,2.0,0.0,0.0
4777,2022-05-16,12,9.0,-6.0,15.0,0.0
4780,2022-05-16,0,0.0,0.0,0.0,0.0
4787,2022-05-16,1,1.0,-1.0,2.0,0.0
4789,2022-05-16,8,0.0,0.0,0.0,0.0
4799,2022-05-16,2,0.0,0.0,0.0,0.0
4810,2022-05-16,0,0.0,0.0,0.0,0.0
4812,2022-05-16,0,0.0,-5.0,5.0,5.0
4814,2022-05-16,0,0.0,-1.0,1.0,1.0
4816,2022-05-16,19,7.0,0.0,7.0,-27.0
4818,2022-05-16,0,0.0,0.0,0.0,0.0
4819,2022-05-16,4,9.0,5.0,4.0,4.0
4824,2022-05-16,0,0.0,0.0,0.0,0.0
4826,2022-05-16,0,3.0,3.0,0.0,-3.0
4828,2022-05-16,0,0.0,0.0,0.0,0.0
4830,2022-05-16,0,0.0,0.0,0.0,0.0
4831,2022-05-16,0,0.0,0.0,0.0,0.0
4832,2022-05-16,28,9.0,0.0,9.0,3.0
4836,2022-05-16,1,2.0,-1.0,3.0,1.0
4837,2022-05-16,0,1.0,1.0,0.0,0.0
4839,2022-05-16,2,2.0,2.0,0.0,0.0
4843,2022-05-16,6,6.0,0.0,6.0,4.0
4845,2022-05-16,0,1.0,1.0,0.0,0.0
4850,2022-05-16,2,0.0,0.0,0.0,0.0
4859,2022-05-16,0,0.0,0.0,0.0,0.0
4862,2022-05-16,3,8.0,-3.0,11.0,7.0
4863,2022-05-16,0,0.0,0.0,0.0,0.0
4867,2022-05-16,0,1.0,-1.0,2.0,1.0
4889,2022-05-16,0,0.0,0.0,0.0,0.0
4890,2022-05-16,0,0.0,0.0,0.0,0.0
4892,2022-05-16,2,0.0,-7.0,7.0,-9.0
4898,2022-05-16,0,0.0,0.0,0.0,0.0
4902,2022-05-16,30,24.0,-3.0,27.0,-1.0
4904,2022-05-16,24,32.0,11.0,21.0,-20.0
4911,2022-05-16,0,0.0,0.0,0.0,0.0
4923,2022-05-16,0,12.0,12.0,0.0,0.0
4926,2022-05-16,10,1.0,-9.0,10.0,7.0
4927,2022-05-16,0,0.0,0.0,0.0,-1.0
4929,2022-05-16,1,0.0,-2.0,2.0,2.0
4931,2022-05-16,0,0.0,0.0,0.0,0.0
4938,2022-05-16,1,0.0,0.0,0.0,0.0
4942,2022-05-16,2,1.0,1.0,0.0,0.0
4943,2022-05-16,0,0.0,0.0,0.0,0.0
4946,2022-05-16,0,2.0,1.0,1.0,1.0
4950,2022-05-16,0,1.0,1.0,0.0,0.0
4951,2022-05-16,0,1.0,1.0,0.0,0.0
4957,2022-05-16,0,0.0,0.0,0.0,0.0
4964,2022-05-16,19,3.0,3.0,0.0,-3.0
4966,2022-05-16,0,0.0,0.0,0.0,0.0
4973,2022-05-16,0,0.0,0.0,0.0,-71.0
4974,2022-05-16,8,8.0,4.0,4.0,-5.0
4975,2022-05-16,0,0.0,0.0,0.0,-1.0
4976,2022-05-16,2,1.0,-1.0,2.0,-3.0
4977,2022-05-16,11,28.0,19.0,9.0,7.0
4979,2022-05-16,0,0.0,0.0,0.0,-3.0
4980,2022-05-16,1,2.0,-2.0,4.0,-2.0
4984,2022-05-16,0,0.0,-3.0,3.0,3.0
4990,2022-05-16,0,0.0,0.0,0.0,0.0
4994,2022-05-16,1,2.0,2.0,0.0,-4.0
4995,2022-05-16,7,2.0,-1.0,3.0,2.0
4997,2022-05-16,0,0.0,0.0,0.0,0.0
5000,2022-05-16,1,0.0,-2.0,2.0,2.0
5004,2022-05-16,1,3.0,3.0,0.0,-2.0
5008,2022-05-16,0,0.0,0.0,0.0,0.0
5010,2022-05-16,0,0.0,0.0,0.0,0.0
5012,2022-05-16,0,0.0,0.0,0.0,0.0
5014,2022-05-16,0,0.0,0.0,0.0,0.0
5018,2022-05-16,0,0.0,0.0,0.0,0.0
5019,2022-05-16,0,0.0,0.0,0.0,0.0
5021,2022-05-16,5,0.0,0.0,0.0,-1.0
5028,2022-05-16,0,0.0,0.0,0.0,0.0
5030,2022-05-16,0,0.0,0.0,0.0,-1.0
5031,2022-05-16,0,6.0,3.0,3.0,-2.0
5033,2022-05-16,1,4.0,2.0,2.0,-2.0
5034,2022-05-16,1,0.0,0.0,0.0,-6.0
5037,2022-05-16,0,0.0,0.0,0.0,0.0
5040,2022-05-16,0,0.0,0.0,0.0,0.0
5041,2022-05-16,29,27.0,0.0,27.0,5.0
5046,2022-05-16,0,0.0,-2.0,2.0,2.0
5047,2022-05-16,1,1.0,1.0,0.0,-2.0
5051,2022-05-16,0,0.0,0.0,0.0,0.0
5055,2022-05-16,2,2.0,1.0,1.0,1.0
5059,2022-05-16,0,0.0,0.0,0.0,0.0
5064,2022-05-16,0,0.0,0.0,0.0,0.0
5065,2022-05-16,0,0.0,0.0,0.0,0.0
5066,2022-05-16,22,26.0,-2.0,28.0,10.0
5069,2022-05-16,0,4.0,4.0,0.0,0.0
5070,2022-05-16,0,0.0,0.0,0.0,0.0
5071,2022-05-16,3,8.0,6.0,2.0,-15.0
5072,2022-05-16,0,3.0,3.0,0.0,0.0
5075,2022-05-16,10,0.0,0.0,0.0,-2.0
5076,2022-05-16,10,0.0,0.0,0.0,-2.0
5077,2022-05-16,0,0.0,0.0,0.0,0.0
5079,2022-05-16,9,4.0,-2.0,6.0,0.0
5082,2022-05-16,22,19.0,-5.0,24.0,-1.0
5083,2022-05-16,20,8.0,8.0,0.0,0.0
5086,2022-05-16,4,0.0,0.0,0.0,0.0
5088,2022-05-16,0,0.0,0.0,0.0,-1.0
5091,2022-05-16,1,6.0,-10.0,16.0,5.0
5094,2022-05-16,0,0.0,0.0,0.0,0.0
5097,2022-05-16,0,0.0,0.0,0.0,0.0
5102,2022-05-16,0,0.0,0.0,0.0,0.0
5104,2022-05-16,3,2.0,-10.0,12.0,12.0
5105,2022-05-16,0,0.0,0.0,0.0,0.0
5112,2022-05-16,0,0.0,0.0,0.0,0.0
5115,2022-05-16,0,0.0,0.0,0.0,0.0
5123,2022-05-16,0,0.0,0.0,0.0,0.0
5126,2022-05-16,1,1.0,-3.0,4.0,0.0
5128,2022-05-16,0,0.0,0.0,0.0,0.0
5131,2022-05-16,13,6.0,-6.0,12.0,5.0
5134,2022-05-16,0,0.0,0.0,0.0,-1.0
5136,2022-05-16,7,1.0,-2.0,3.0,2.0
5137,2022-05-16,0,1.0,1.0,0.0,-15.0
5141,2022-05-16,7,16.0,-20.0,36.0,33.0
5142,2022-05-16,6,46.0,21.0,25.0,-17.0
5143,2022-05-16,0,0.0,0.0,0.0,0.0
5144,2022-05-16,0,0.0,0.0,0.0,0.0
5145,2022-05-16,0,0.0,0.0,0.0,0.0
5146,2022-05-16,0,0.0,0.0,0.0,0.0
5147,2022-05-16,0,0.0,0.0,0.0,0.0
5148,2022-05-16,0,0.0,0.0,0.0,0.0
5149,2022-05-16,1,0.0,-2.0,2.0,-7.0
5155,2022-05-16,3,5.0,0.0,5.0,2.0
5160,2022-05-16,4,1.0,-3.0,4.0,-1.0
5163,2022-05-16,7,6.0,-4.0,10.0,7.0
5164,2022-05-16,4,15.0,15.0,0.0,0.0
5168,2022-05-16,10,0.0,0.0,0.0,0.0
5169,2022-05-16,11,0.0,0.0,0.0,0.0
5176,2022-05-16,4,1.0,-5.0,6.0,2.0
5177,2022-05-16,2,3.0,0.0,3.0,-2.0
5178,2022-05-16,1,1.0,-2.0,3.0,3.0
5185,2022-05-16,30,4.0,-35.0,39.0,12.0
5193,2022-05-16,4,6.0,3.0,3.0,-1.0
5203,2022-05-16,0,0.0,0.0,0.0,0.0
5206,2022-05-16,1,0.0,0.0,0.0,0.0
5207,2022-05-16,0,0.0,-15.0,15.0,15.0
5216,2022-05-16,0,0.0,0.0,0.0,0.0
5217,2022-05-16,0,0.0,0.0,0.0,0.0
5219,2022-05-16,1,3.0,2.0,1.0,1.0
5220,2022-05-16,1,0.0,-1.0,1.0,1.0
5222,2022-05-16,0,0.0,0.0,0.0,-1.0
5223,2022-05-16,0,0.0,0.0,0.0,-1.0
5224,2022-05-16,1,2.0,2.0,0.0,0.0
5225,2022-05-16,0,0.0,0.0,0.0,-1.0
5226,2022-05-16,0,0.0,0.0,0.0,0.0
5227,2022-05-16,0,0.0,0.0,0.0,0.0
5228,2022-05-16,4,4.0,-2.0,6.0,6.0
5232,2022-05-16,0,2.0,0.0,2.0,2.0
5246,2022-05-16,50,31.0,-48.0,79.0,42.0
5250,2022-05-16,21,0.0,0.0,0.0,0.0
5251,2022-05-16,0,0.0,0.0,0.0,0.0
5255,2022-05-16,9,6.0,0.0,6.0,-9.0
5261,2022-05-16,40,0.0,0.0,0.0,0.0
5262,2022-05-16,0,0.0,0.0,0.0,0.0
5267,2022-05-16,0,0.0,-18.0,18.0,14.0
5270,2022-05-16,6,5.0,0.0,5.0,-7.0
5271,2022-05-16,19,12.0,4.0,8.0,-31.0
5273,2022-05-16,79,22.0,-8.0,30.0,-25.0
5274,2022-05-16,0,0.0,-1.0,1.0,0.0
5282,2022-05-16,4,0.0,-1.0,1.0,-1.0
5284,2022-05-16,4,13.0,11.0,2.0,2.0
5296,2022-05-16,0,0.0,0.0,0.0,0.0
5301,2022-05-16,0,3.0,0.0,3.0,-9.0
5308,2022-05-16,4,3.0,-7.0,10.0,5.0
5310,2022-05-16,4,12.0,6.0,6.0,-5.0
5315,2022-05-16,0,0.0,0.0,0.0,0.0
5317,2022-05-16,33,11.0,-24.0,35.0,7.0
5321,2022-05-16,0,0.0,-8.0,8.0,6.0
5324,2022-05-16,26,0.0,0.0,0.0,0.0
5325,2022-05-16,0,0.0,-3.0,3.0,3.0
5326,2022-05-16,3,4.0,4.0,0.0,0.0
5329,2022-05-16,0,0.0,0.0,0.0,0.0
5330,2022-05-16,5,7.0,4.0,3.0,-4.0
5333,2022-05-16,23,2.0,-17.0,19.0,19.0
5339,2022-05-16,1,0.0,-1.0,1.0,1.0
5341,2022-05-16,0,0.0,0.0,0.0,0.0
5345,2022-05-16,0,0.0,0.0,0.0,0.0
5348,2022-05-16,8,6.0,0.0,6.0,0.0
5366,2022-05-16,0,0.0,0.0,0.0,0.0
5367,2022-05-16,0,0.0,0.0,0.0,0.0
5396,2022-05-16,13,2.0,2.0,0.0,0.0
5397,2022-05-16,2,0.0,0.0,0.0,0.0
5401,2022-05-16,0,0.0,0.0,0.0,0.0
5403,2022-05-16,2,2.0,0.0,2.0,-6.0
5404,2022-05-16,0,0.0,0.0,0.0,0.0
5409,2022-05-16,13,60.0,60.0,0.0,0.0
5410,2022-05-16,22,0.0,-6.0,6.0,6.0
5415,2022-05-16,40,0.0,0.0,0.0,0.0
5427,2022-05-16,0,0.0,-6.0,6.0,6.0
5428,2022-05-16,0,0.0,0.0,0.0,0.0
5432,2022-05-16,312,0.0,0.0,0.0,0.0
5435,2022-05-16,0,0.0,0.0,0.0,0.0
5436,2022-05-16,0,0.0,0.0,0.0,0.0
5439,2022-05-16,2,0.0,0.0,0.0,0.0
5441,2022-05-16,3,0.0,-14.0,14.0,14.0
5442,2022-05-16,0,0.0,-21.0,21.0,21.0
5454,2022-05-16,0,0.0,0.0,0.0,0.0
5456,2022-05-16,0,0.0,-1.0,1.0,0.0
5465,2022-05-16,0,0.0,0.0,0.0,0.0
5467,2022-05-16,0,0.0,0.0,0.0,0.0
5471,2022-05-16,0,0.0,0.0,0.0,0.0
5473,2022-05-16,0,0.0,0.0,0.0,0.0
5477,2022-05-16,0,0.0,0.0,0.0,0.0
5480,2022-05-16,0,0.0,0.0,0.0,0.0
5484,2022-05-16,0,0.0,0.0,0.0,0.0
5490,2022-05-16,2,0.0,0.0,0.0,0.0
5491,2022-05-16,1,0.0,0.0,0.0,0.0
5518,2022-05-16,106,0.0,0.0,0.0,0.0
5524,2022-05-16,0,0.0,0.0,0.0,0.0
5532,2022-05-16,0,0.0,0.0,0.0,0.0
5535,2022-05-16,0,0.0,-3.0,3.0,3.0
5537,2022-05-16,0,0.0,0.0,0.0,0.0
5567,2022-05-16,0,0.0,-2.0,2.0,2.0
5568,2022-05-16,0,0.0,0.0,0.0,0.0
5579,2022-05-16,0,0.0,0.0,0.0,0.0
5611,2022-05-16,0,5.0,5.0,0.0,0.0
5616,2022-05-16,0,0.0,0.0,0.0,0.0
6175,2022-05-16,24,0.0,0.0,0.0,0.0
6183,2022-05-16,0,0.0,0.0,0.0,0.0
6194,2022-05-16,0,0.0,0.0,0.0,0.0
6222,2022-05-16,0,0.0,0.0,0.0,0.0
6250,2022-05-16,0,0.0,0.0,0.0,0.0
6251,2022-05-16,0,0.0,0.0,0.0,0.0
6252,2022-05-16,2,0.0,0.0,0.0,0.0
6267,2022-05-16,0,0.0,0.0,0.0,0.0
